lat,lon,year,salinity,ph,Cruise,Date,Cst_Cnt
31.92268,-124.17252,2016,33.0803,,201611,11/15/2016,34358
31.98867,-122.3925,2016,33.2057,,201601,01/15/2016,34125
31.98973,-122.39983,2016,33.0944,,201604,04/10/2016,34226
32.01137,-119.23637,2016,33.5044,,201604,04/03/2016,34253
32.01328,-119.23258,2016,33.5335,,201611,11/08/2016,34396
32.08373,-120.63898,2016,33.3968,,201604,04/06/2016,34239
32.084,-120.64117,2016,33.3486,,201601,01/12/2016,34138
32.08502,-120.63778,2016,33.3648,,201611,11/11/2016,34382
32.0864,-120.6376,2016,33.125,,201607,07/15/2016,34307
32.1784,-118.89198,2016,33.4821,,201604,04/02/2016,34252
32.18283,-118.88467,2016,33.6214,,201601,01/08/2016,34151
32.24377,-123.49273,2016,33.0797,,201611,11/15/2016,34357
32.24457,-123.48977,2016,32.965,,201607,07/20/2016,34283
32.24463,-123.49097,2016,33.1173,,201604,04/11/2016,34214
32.245,-123.49283,2016,33.1039,,201601,01/16/2016,34113
32.34047,-121.71942,2016,33.2035,,201611,11/14/2016,34368
32.3461,-118.554,2016,33.5456,,201604,04/02/2016,34251
32.34653,-118.55438,2016,33.5087,,201611,11/07/2016,34394
32.35017,-118.54917,2016,33.6719,,201601,01/08/2016,34150
32.41832,-119.95908,2016,33.4257,,201604,04/06/2016,34238
32.41868,-119.95982,2016,33.1859,,201607,07/15/2016,34306
32.51217,-118.2125,2016,33.4875,,201611,11/07/2016,34393
32.57683,-122.8095,2016,33.1961,,201601,01/17/2016,34112
32.57827,-122.81668,2016,32.8911,,201607,07/20/2016,34282
32.57977,-122.81072,2016,33.301,,201611,11/16/2016,34356
32.65028,-119.47867,2016,33.6284,,201607,07/16/2016,34305
32.65202,-119.48443,2016,33.4149,,201604,04/06/2016,34237
32.65333,-121.03447,2016,33.1373,,201604,04/09/2016,34224
32.65868,-121.02513,2016,33.2088,,201607,07/18/2016,34292
32.67672,-117.86998,2016,33.5177,,201604,04/02/2016,34249
32.68042,-117.87147,2016,33.4278,,201611,11/07/2016,34392
32.8125,-123.9095,2016,33.1809,,201601,01/20/2016,34101
32.81682,-123.90698,2016,33.0107,,201611,11/19/2016,34345
32.84232,-117.53212,2016,33.5159,,201604,04/02/2016,34248
32.84453,-117.53347,2016,33.6549,,201607,07/11/2016,34316
32.84602,-117.53178,2016,33.4704,,201611,11/07/2016,34391
32.84817,-117.5185,2016,33.5948,,201601,01/08/2016,34147
32.9104,-117.40078,2016,33.672,,201607,07/11/2016,34315
32.91067,-122.12787,2016,33.2057,,201604,04/11/2016,34212
32.9108,-122.12778,2016,33.2284,,201611,11/16/2016,34355
32.91102,-117.39497,2016,33.4484,,201611,11/07/2016,34390
32.91213,-122.13097,2016,33.1321,,201607,07/21/2016,34281
32.91383,-117.39033,2016,33.6163,,201601,01/08/2016,34146
32.92192,-118.9427,2016,33.594,,201607,07/16/2016,34304
32.95333,-117.30667,2016,33.5152,,201601,01/07/2016,34145
32.95377,-117.27977,2016,33.4083,,201611,11/06/2016,34404
32.95553,-117.30533,2016,33.551,,201604,04/01/2016,34246
32.95627,-117.30493,2016,33.4167,,201611,11/06/2016,34389
32.9576,-117.30457,2016,33.6898,,201607,07/10/2016,34314
32.99017,-120.34733,2016,33.3579,,201601,01/15/2016,34122
33.14408,-123.22722,2016,33.1671,,201604,04/15/2016,34201
33.15072,-123.22153,2016,33.0509,,201611,11/19/2016,34344
33.15467,-123.21463,2016,32.9484,,201607,07/25/2016,34270
33.15517,-123.2225,2016,33.1462,,201601,01/20/2016,34100
33.15667,-120.00602,2016,33.3509,,201611,11/14/2016,34365
33.182,-118.38332,2016,33.5349,,201604,04/07/2016,34235
33.18492,-118.38608,2016,33.4259,,201611,11/12/2016,34378
33.19113,-118.382,2016,33.5506,,201607,07/16/2016,34303
33.2423,-117.46563,2016,33.5314,,201604,04/02/2016,34245
33.2433,-121.44377,2016,33.4112,,201611,11/16/2016,34354
33.24467,-121.44967,2016,33.2517,,201601,01/17/2016,34110
33.24523,-121.4446,2016,33.1357,,201604,04/11/2016,34211
33.24593,-117.46272,2016,33.4142,,201611,11/07/2016,34388
33.24952,-121.44437,2016,33.2779,,201607,07/21/2016,34280
33.25052,-118.25,2016,33.3951,,201611,11/12/2016,34377
33.25073,-118.24828,2016,33.5312,,201604,04/07/2016,34234
33.25283,-118.25817,2016,33.6116,,201601,01/13/2016,34133
33.25353,-118.2501,2016,33.5349,,201607,07/16/2016,34302
33.38717,-124.32503,2016,33.2319,,201604,04/14/2016,34196
33.4163,-117.90538,2016,33.7065,,201607,07/16/2016,34301
33.41783,-117.90333,2016,33.5513,,201604,04/07/2016,34233
33.42233,-117.90217,2016,33.6071,,201601,01/13/2016,34132
33.4695,-117.744,2016,33.5458,,201604,04/07/2016,34231
33.48158,-122.5323,2016,32.8922,,201607,07/24/2016,34269
33.48208,-117.76847,2016,33.636,,201607,07/17/2016,34300
33.48308,-122.53402,2016,33.2259,,201611,11/19/2016,34343
33.48367,-117.76717,2016,33.5686,,201601,01/13/2016,34131
33.487,-119.31502,2016,33.4501,,201604,04/08/2016,34220
33.48903,-119.34308,2016,33.4319,,201611,11/13/2016,34363
33.49338,-117.7471,2016,33.6428,,201607,07/17/2016,34299
33.49343,-119.32153,2016,33.6848,,201607,07/17/2016,34288
33.57517,-120.76117,2016,33.4228,,201601,01/17/2016,34109
33.57712,-120.75487,2016,33.4138,,201611,11/16/2016,34353
33.5786,-120.75112,2016,33.5926,,201607,07/21/2016,34279
33.64572,-118.05667,2016,33.5266,,201604,04/07/2016,34230
33.65537,-118.97698,2016,33.5355,,201604,04/08/2016,34219
33.66192,-118.97468,2016,33.6494,,201607,07/17/2016,34287
33.6752,-118.08702,2016,33.5544,,201607,07/17/2016,34298
33.72058,-123.63398,2016,33.0039,,201607,07/25/2016,34263
33.72277,-123.6366,2016,33.1266,,201604,04/14/2016,34195
33.72277,-123.6222,2016,33.0129,,201601,01/21/2016,34092
33.73948,-120.41233,2016,33.5618,,201607,07/21/2016,34278
33.743,-120.40848,2016,33.4054,,201611,11/17/2016,34352
33.74462,-120.41097,2016,33.3261,,201604,04/12/2016,34209
33.81647,-121.8429,2016,33.4021,,201611,11/18/2016,34342
33.817,-121.829,2016,33.1659,,201601,01/19/2016,34098
33.81992,-121.84482,2016,32.9252,,201607,07/24/2016,34268
33.82262,-118.62698,2016,33.5687,,201604,04/08/2016,34218
33.82268,-118.62777,2016,33.6169,,201607,07/17/2016,34286
33.82338,-118.62808,2016,33.4584,,201611,11/13/2016,34361
33.83183,-118.618,2016,33.6132,,201601,01/14/2016,34117
33.87717,-120.13417,2016,33.5562,,201601,01/18/2016,34107
33.88617,-118.44538,2016,33.5396,,201604,04/07/2016,34229
33.88793,-118.48952,2016,33.4466,,201611,11/13/2016,34360
33.88797,-118.44518,2016,33.4355,,201611,11/13/2016,34372
33.88893,-118.48983,2016,33.5624,,201604,04/07/2016,34217
33.88917,-118.445,2016,33.5391,,201601,01/14/2016,34128
33.89333,-118.48233,2016,33.5487,,201601,01/14/2016,34116
34.00203,-118.83392,2016,33.5405,,201604,04/08/2016,34216
34.01267,-118.839,2016,33.5145,,201601,01/29/2016,34115
34.013,-118.83377,2016,33.307,,201611,11/17/2016,34359
34.05142,-122.94413,2016,32.9138,,201604,04/14/2016,34194
34.05448,-122.9415,2016,32.8196,,201611,11/20/2016,34335
34.05517,-122.9465,2016,33.1621,,201601,01/21/2016,34091
34.15168,-121.1552,2016,33.5731,,201607,07/24/2016,34267
34.152,-121.15083,2016,33.2486,,201601,01/19/2016,34097
34.1615,-121.16792,2016,33.3973,,201611,11/18/2016,34341
34.17917,-119.50933,2016,33.5656,,201601,01/18/2016,34106
34.18698,-119.51882,2016,33.4151,,201611,11/17/2016,34350
34.22417,-119.41467,2016,33.5949,,201601,01/18/2016,34105
34.2375,-119.38833,2016,33.5966,,201601,01/18/2016,34104
34.25413,-119.3371,2016,33.3949,,201611,11/17/2016,34348
34.26608,-119.32272,2016,33.5575,,201607,07/22/2016,34274
34.2741,-120.02787,2016,33.4774,,201604,04/12/2016,34204
34.27603,-120.0289,2016,33.6012,,201607,07/22/2016,34273
34.27767,-120.0325,2016,33.5707,,201601,01/19/2016,34103
34.31,-124.061,2016,33.0337,,201601,01/23/2016,34085
34.3104,-124.0655,2016,33.0604,,201604,04/18/2016,34188
34.31717,-120.8011,2016,33.4011,,201611,11/18/2016,34340
34.31823,-120.80917,2016,33.5432,,201607,07/23/2016,34266
34.31983,-120.8055,2016,33.4287,,201601,01/19/2016,34096
34.39133,-122.24733,2016,32.9164,,201601,01/21/2016,34090
34.39652,-119.80107,2016,33.5911,,201607,07/22/2016,34272
34.40208,-119.79907,2016,33.5768,,201601,01/18/2016,34102
34.419,-120.51466,2016,33.6303,,201604,04/13/2016,34197
34.4505,-120.5235,2016,33.5714,,201601,01/19/2016,34095
34.45847,-120.48607,2016,33.3735,,201611,11/18/2016,34338
34.4645,-120.4955,2016,33.5665,,201601,01/19/2016,34094
34.47288,-120.49328,2016,33.5511,,201607,07/22/2016,34264
34.64883,-123.36083,2016,33.0958,,201601,01/23/2016,34084
34.71997,-121.54982,2016,32.9013,,201604,04/13/2016,34192
34.72263,-121.54833,2016,33.3531,,201611,11/20/2016,34333
34.72417,-121.5445,2016,33.4841,,201601,01/21/2016,34089
34.87517,-124.48917,2016,33.0284,,201601,01/23/2016,34079
34.88608,-121.19948,2016,33.3128,,201604,04/13/2016,34191
35.0185,-120.92033,2016,33.251,,201604,04/13/2016,34190
35.01867,-120.91217,2016,33.4553,,201601,01/22/2016,34087
35.0214,-120.91888,2016,33.2758,,201611,11/21/2016,34331
35.08567,-120.77367,2016,33.5046,,201601,01/22/2016,34086
35.08782,-120.77708,2016,33.2789,,201611,11/21/2016,34330
35.217,-123.779,2016,32.9252,,201601,01/23/2016,34078
35.45328,-124.9034,2016,32.9452,,201604,04/20/2016,34176
35.47998,-121.60798,2016,33.4341,,201604,04/17/2016,34184
35.48433,-121.60317,2016,33.454,,201601,01/22/2016,34081
35.55338,-123.07502,2016,32.8548,,201601,01/24/2016,34077
35.6449,-121.26442,2016,33.6558,,201604,04/17/2016,34183
35.784,-124.18818,2016,32.9809,,201604,04/20/2016,34175
35.78567,-124.194,2016,32.8756,,201601,01/25/2016,34072
35.87867,-122.36833,2016,33.3144,,201601,01/24/2016,34076
35.88182,-122.37187,2016,32.5261,,201604,04/19/2016,34179
36.0401,-125.34037,2016,32.9637,,201604,04/20/2016,34170
36.12082,-123.48248,2016,32.9077,,201604,04/20/2016,34174
36.12683,-123.4855,2016,32.9107,,201601,01/25/2016,34071
36.176,-121.72933,2016,33.2484,,201601,01/24/2016,34074
36.17882,-121.73122,2016,33.4586,,201604,04/19/2016,34177
36.37317,-124.63083,2016,33.044,,201601,01/26/2016,34066
36.45043,-122.77033,2016,32.38,,201604,04/19/2016,34173
36.60917,-125.75983,2016,32.9129,,201601,01/28/2016,34061
36.6218,-122.4162,2016,32.8255,,201604,04/19/2016,34172
36.62883,-122.418,2016,33.2783,,201601,01/25/2016,34069
36.70788,-123.9143,2016,32.5768,,201604,04/21/2016,34168
36.71117,-123.92117,2016,33.1656,,201601,01/26/2016,34065
36.78712,-122.0583,2016,33.2165,,201604,04/19/2016,34171
36.9447,-125.05192,2016,32.7366,,201604,04/22/2016,34164
37.04062,-123.1988,2016,33.0132,,201604,04/21/2016,34167
37.04467,-123.20017,2016,33.0376,,201601,01/26/2016,34064
37.21333,-122.84033,2016,33.2664,,201601,01/27/2016,34063
37.2791,-124.32718,2016,32.716,,201604,04/22/2016,34163
37.30793,-122.61562,2016,33.0351,,201604,04/21/2016,34165
37.6117,-123.60178,2016,32.3625,,201604,04/22/2016,34162
37.84453,-123.09648,2016,32.422,,201604,04/22/2016,34161
37.84817,-123.10567,2016,32.7369,,201601,01/27/2016,34057
30.17992,-122.92297,2017,33.6564,,201708,08/04/2017,34662
30.18082,-122.92323,2017,33.4323,,201711,11/12/2017,34735
30.1816,-122.91752,2017,33.3618,,201701,01/08/2017,34484
30.18182,-122.9277,2017,33.3101,,201704,04/01/2017,34588
30.4177,-124.00067,2017,33.2151,,201704,04/02/2017,34573
30.41833,-123.99872,2017,33.6033,,201708,08/04/2017,34648
30.51453,-122.2563,2017,33.2522,,201708,08/04/2017,34661
30.51523,-122.24952,2017,33.2218,,201701,01/08/2017,34483
30.5158,-122.2624,2017,33.1933,,201704,04/01/2017,34587
30.75062,-123.3353,2017,33.1532,,201704,04/02/2017,34572
30.7515,-123.32767,2017,33.3788,,201701,01/09/2017,34468
30.752,-123.3321,2017,33.4855,,201711,11/13/2017,34719
30.75207,-123.3318,2017,33.2614,,201708,08/04/2017,34647
30.84567,-121.585,2017,33.2444,,201701,01/08/2017,34482
30.8465,-121.58908,2017,33.4747,,201711,11/12/2017,34733
30.847,-121.5975,2017,33.2495,,201704,04/01/2017,34586
31.0848,-122.66193,2017,33.515,,201711,11/13/2017,34718
31.0853,-122.66197,2017,33.1501,,201704,04/02/2017,34571
31.17587,-120.91892,2017,33.3386,,201704,03/31/2017,34585
31.17977,-120.92117,2017,33.2341,,201708,08/03/2017,34659
31.1802,-120.91948,2017,33.4932,,201711,11/11/2017,34732
31.3233,-123.74393,2017,33.4541,,201711,11/22/2017,34705
31.32383,-123.747,2017,33.0937,,201701,01/14/2017,34453
31.4135,-121.99183,2017,33.1854,,201701,01/09/2017,34466
31.41668,-121.9932,2017,33.2268,,201704,04/03/2017,34570
31.5104,-120.2473,2017,33.3302,,201704,03/30/2017,34584
31.5146,-120.2443,2017,33.5453,,201708,08/03/2017,34658
31.51467,-120.24238,2017,33.4913,,201711,11/11/2017,34731
31.5185,-120.24367,2017,33.2837,,201701,01/07/2017,34480
31.64933,-123.0646,2017,33.1673,,201704,04/07/2017,34556
31.65492,-123.05983,2017,33.1603,,201701,01/14/2017,34452
31.65632,-123.07053,2017,33.5414,,201711,11/23/2017,34704
31.75018,-121.31728,2017,33.4943,,201708,08/05/2017,34644
31.84467,-119.57317,2017,33.3023,,201704,03/30/2017,34583
31.8485,-119.567,2017,33.318,,201701,01/07/2017,34479
31.90733,-124.16983,2017,33.0933,,201701,01/14/2017,34440
31.91132,-124.17043,2017,33.1982,,201708,08/10/2017,34619
31.91132,-124.16952,2017,33.4571,,201711,11/22/2017,34692
31.91167,-124.17162,2017,33.1076,,201704,04/07/2017,34544
31.9889,-122.38788,2017,33.2747,,201704,04/07/2017,34555
31.989,-122.39583,2017,33.1219,,201701,01/14/2017,34451
31.98987,-122.39328,2017,33.503,,201711,11/23/2017,34703
32.0124,-119.23342,2017,33.4431,,201708,08/03/2017,34656
32.013,-119.22667,2017,33.3715,,201701,01/07/2017,34478
32.08183,-120.63767,2017,33.1579,,201701,01/10/2017,34464
32.08232,-120.6415,2017,33.2278,,201704,04/03/2017,34568
32.08493,-120.63798,2017,33.4559,,201711,11/14/2017,34715
32.1745,-118.8994,2017,33.404,,201704,03/30/2017,34581
32.18072,-118.89223,2017,33.5349,,201711,11/10/2017,34728
32.24422,-123.49222,2017,33.5122,,201711,11/22/2017,34691
32.24433,-123.49333,2017,33.1761,,201701,01/15/2017,34439
32.24548,-123.4907,2017,33.2108,,201708,08/10/2017,34618
32.32033,-121.71967,2017,33.287,,201701,01/13/2017,34450
32.32082,-121.71503,2017,33.2526,,201704,04/07/2017,34554
32.32277,-121.71587,2017,33.2211,,201708,08/09/2017,34629
32.32327,-121.7164,2017,33.4839,,201711,11/23/2017,34702
32.344,-118.5545,2017,33.3968,,201701,01/06/2017,34476
32.34662,-118.55413,2017,33.5851,,201711,11/10/2017,34727
32.41777,-119.96202,2017,33.2099,,201704,04/03/2017,34567
32.42083,-119.95867,2017,33.3648,,201701,01/10/2017,34463
32.51317,-118.19533,2017,33.3872,,201701,01/06/2017,34475
32.5134,-118.2144,2017,33.3472,,201708,08/02/2017,34653
32.57893,-122.8109,2017,33.4921,,201711,11/22/2017,34690
32.648,-119.48367,2017,33.353,,201701,01/10/2017,34462
32.65053,-119.4817,2017,33.4657,,201711,11/14/2017,34713
32.6506,-121.02713,2017,33.1045,,201704,04/06/2017,34553
32.65123,-119.4823,2017,33.4937,,201708,08/06/2017,34641
32.65632,-121.0333,2017,33.4553,,201711,11/23/2017,34701
32.67617,-117.87417,2017,33.3974,,201701,01/06/2017,34474
32.67998,-117.87338,2017,33.3633,,201708,08/02/2017,34652
32.81167,-123.91033,2017,33.211,,201701,01/18/2017,34427
32.81647,-123.90897,2017,33.2406,,201708,08/13/2017,34606
32.81658,-123.90623,2017,33.5014,,201711,11/19/2017,34679
32.84487,-117.53442,2017,33.5168,,201711,11/10/2017,34724
32.84718,-117.53092,2017,33.4818,,201708,08/02/2017,34651
32.90782,-117.39717,2017,33.3068,,201704,03/29/2017,34576
32.91097,-122.1368,2017,33.1242,,201704,04/08/2017,34541
32.91133,-122.13183,2017,33.2036,,201701,01/15/2017,34437
32.91173,-122.12842,2017,33.2659,,201708,08/10/2017,34616
32.91217,-122.12797,2017,33.5284,,201711,11/22/2017,34689
32.9122,-117.39513,2017,33.5239,,201711,11/10/2017,34723
32.9165,-118.93533,2017,33.3426,,201701,01/11/2017,34461
32.91878,-118.9342,2017,33.3998,,201708,08/06/2017,34640
32.91967,-118.93632,2017,33.373,,201704,04/04/2017,34565
32.94417,-117.2865,2017,33.2691,,201704,03/29/2017,34590
32.94892,-117.31638,2017,33.2854,,201704,03/29/2017,34575
32.94928,-117.27738,2017,33.429,,201711,11/09/2017,34737
32.956,-117.306,2017,33.3084,,201701,01/06/2017,34471
32.95618,-117.3045,2017,33.5048,,201708,08/01/2017,34649
32.95678,-117.30463,2017,33.4599,,201711,11/09/2017,34722
32.9897,-120.34933,2017,33.481,,201711,11/24/2017,34700
32.99088,-120.34927,2017,33.3485,,201708,08/08/2017,34627
33.1475,-123.21617,2017,33.0956,,201704,04/11/2017,34530
33.14933,-123.2115,2017,33.2545,,201701,01/18/2017,34426
33.15022,-123.22098,2017,33.3935,,201711,11/19/2017,34678
33.1515,-120.00783,2017,33.309,,201704,04/06/2017,34551
33.15662,-120.00553,2017,33.4904,,201708,08/08/2017,34626
33.18508,-118.38653,2017,33.5091,,201711,11/15/2017,34712
33.1854,-118.386,2017,33.4702,,201708,08/06/2017,34639
33.23183,-117.47333,2017,33.2708,,201701,01/06/2017,34470
33.23828,-117.46628,2017,33.291,,201704,03/29/2017,34574
33.24503,-121.44317,2017,33.365,,201708,08/11/2017,34615
33.24547,-121.4435,2017,33.4274,,201711,11/21/2017,34688
33.2485,-118.248,2017,33.2425,,201701,01/11/2017,34459
33.32307,-119.66418,2017,33.488,,201711,11/16/2017,34698
33.3232,-119.66303,2017,33.548,,201708,08/08/2017,34625
33.38347,-124.31947,2017,32.7976,,201704,04/12/2017,34523
33.38467,-124.319,2017,33.3777,,201701,01/18/2017,34419
33.38748,-124.32273,2017,33.3969,,201708,08/13/2017,34598
33.38808,-124.32303,2017,33.4515,,201711,11/19/2017,34671
33.41777,-117.90172,2017,33.3315,,201701,01/11/2017,34458
33.418,-117.90682,2017,33.3482,,201704,04/04/2017,34562
33.4182,-117.90507,2017,33.4514,,201711,11/15/2017,34710
33.4186,-117.90618,2017,33.4706,,201708,08/07/2017,34637
33.482,-122.53417,2017,33.0263,,201701,01/17/2017,34425
33.48257,-122.53268,2017,33.2326,,201708,08/12/2017,34604
33.48437,-117.77217,2017,33.3676,,201704,04/04/2017,34561
33.48477,-117.7684,2017,33.4786,,201711,11/15/2017,34709
33.48512,-117.76747,2017,33.5074,,201708,08/07/2017,34636
33.4852,-119.31982,2017,33.3888,,201704,04/06/2017,34549
33.4895,-119.31933,2017,33.3465,,201701,01/12/2017,34445
33.49002,-119.3197,2017,33.5095,,201711,11/16/2017,34697
33.49108,-119.31627,2017,33.3933,,201708,08/08/2017,34624
33.49328,-117.74973,2017,33.416,,201711,11/15/2017,34708
33.49412,-117.74758,2017,33.4956,,201708,08/07/2017,34635
33.57832,-120.7552,2017,33.4866,,201708,08/11/2017,34614
33.57858,-120.75447,2017,33.4614,,201711,11/21/2017,34687
33.63532,-118.07617,2017,33.3625,,201704,04/05/2017,34559
33.65382,-118.97767,2017,33.354,,201704,04/05/2017,34548
33.65417,-118.97183,2017,33.2739,,201701,01/12/2017,34444
33.65702,-118.97423,2017,33.5464,,201711,11/16/2017,34696
33.7165,-123.627,2017,33.0014,,201701,01/18/2017,34418
33.74312,-120.4141,2017,33.4173,,201704,04/09/2017,34538
33.74517,-120.40913,2017,33.4573,,201711,11/17/2017,34686
33.7453,-120.40988,2017,33.4665,,201708,08/11/2017,34613
33.7465,-120.40967,2017,33.3523,,201701,01/16/2017,34434
33.81248,-121.84052,2017,33.1063,,201704,04/11/2017,34528
33.81517,-121.84183,2017,33.1743,,201701,01/17/2017,34424
33.81522,-121.82553,2017,33.3369,,201711,11/18/2017,34676
33.82278,-118.62732,2017,33.5287,,201711,11/16/2017,34695
33.823,-118.62633,2017,33.1662,,201701,01/12/2017,34443
33.8232,-118.6284,2017,33.5481,,201708,08/07/2017,34622
33.87877,-120.13458,2017,33.4526,,201708,08/11/2017,34612
33.88937,-118.4433,2017,33.4832,,201708,08/07/2017,34633
33.88998,-118.48963,2017,33.4394,,201711,11/15/2017,34694
33.88998,-118.48297,2017,33.3961,,201704,04/05/2017,34546
33.89017,-118.4885,2017,33.1795,,201701,01/12/2017,34442
34.00833,-118.841,2017,33.1782,,201701,01/12/2017,34441
34.0105,-118.83767,2017,33.3933,,201704,04/05/2017,34545
34.02133,-118.8432,2017,33.4191,,201708,08/16/2017,34620
34.05167,-122.93533,2017,33.1148,,201701,01/19/2017,34417
34.05542,-122.94137,2017,33.4405,,201711,11/20/2017,34669
34.05582,-122.94057,2017,33.2331,,201708,08/13/2017,34596
34.14667,-121.15483,2017,33.1582,,201701,01/17/2017,34423
34.14973,-121.14908,2017,33.4665,,201711,11/18/2017,34675
34.17762,-119.50767,2017,33.426,,201708,08/15/2017,34611
34.17982,-119.50782,2017,33.4872,,201711,11/17/2017,34684
34.18083,-119.507,2017,33.2565,,201701,01/16/2017,34432
34.22583,-119.41037,2017,33.4811,,201711,11/17/2017,34683
34.22782,-119.39717,2017,33.475,,201704,04/10/2017,34534
34.2285,-119.40783,2017,33.2379,,201701,01/16/2017,34431
34.25913,-119.3393,2017,33.2092,,201701,01/16/2017,34430
34.27268,-120.0175,2017,33.5029,,201708,08/15/2017,34608
34.27367,-120.0275,2017,33.3026,,201701,01/16/2017,34429
34.27493,-120.02407,2017,33.4657,,201711,11/17/2017,34681
34.27908,-120.02407,2017,33.5973,,201704,04/10/2017,34533
34.30687,-124.07093,2017,32.7948,,201704,04/14/2017,34515
34.3181,-120.80452,2017,33.4794,,201708,08/15/2017,34601
34.32,-120.8,2017,33.3219,,201701,01/17/2017,34422
34.385,-122.24033,2017,33.2668,,201701,01/19/2017,34416
34.40333,-119.79718,2017,33.4755,,201711,11/17/2017,34680
34.40542,-119.8013,2017,33.4525,,201708,08/15/2017,34607
34.4464,-120.52583,2017,33.3047,,201701,01/17/2017,34421
34.44882,-120.5285,2017,33.6301,,201704,04/10/2017,34525
34.44947,-120.52288,2017,33.4229,,201711,11/18/2017,34673
34.4501,-120.52838,2017,33.4618,,201708,08/15/2017,34600
34.4569,-120.4878,2017,33.4352,,201711,11/18/2017,34672
34.46313,-120.49563,2017,33.6561,,201704,04/10/2017,34524
34.46692,-120.48923,2017,33.4311,,201708,08/15/2017,34599
34.71767,-121.5475,2017,33.1555,,201704,04/13/2017,34519
34.72123,-121.54823,2017,33.1847,,201701,01/19/2017,34415
34.7302,-121.54823,2017,33.4905,,201711,11/20/2017,34667
34.88872,-121.1975,2017,33.501,,201708,08/14/2017,34593
34.8914,-121.20447,2017,33.0862,,201704,04/13/2017,34518
34.97583,-122.6711,2017,33.0448,,201704,04/14/2017,34513
35.01917,-120.92233,2017,33.301,,201701,01/19/2017,34413
35.02148,-120.9184,2017,33.5186,,201711,11/20/2017,34665
35.02337,-120.9172,2017,33.505,,201708,08/14/2017,34592
35.08767,-120.7755,2017,33.323,,201701,01/20/2017,34412
35.08842,-120.77548,2017,33.5172,,201708,08/14/2017,34591
35.08842,-120.77298,2017,33.4962,,201704,04/13/2017,34516
35.21617,-123.76883,2017,33.1094,,201704,04/16/2017,34508
35.44867,-124.90017,2017,33.0639,,201704,04/17/2017,34503
35.47333,-121.60833,2017,33.304,,201701,01/26/2017,34411
35.47393,-121.61242,2017,33.0782,,201704,04/13/2017,34511
35.54778,-123.06798,2017,32.9412,,201704,04/16/2017,34507
35.6365,-121.2565,2017,33.1214,,201701,01/26/2017,34410
35.6375,-121.27167,2017,33.1613,,201704,04/13/2017,34510
35.7949,-124.19728,2017,32.7386,,201704,04/17/2017,34502
35.87967,-122.368,2017,33.0313,,201704,04/16/2017,34506
36.04662,-122.01597,2017,33.3658,,201704,04/16/2017,34505
36.1224,-123.48147,2017,32.841,,201704,04/17/2017,34501
36.17117,-121.7255,2017,33.1188,,201701,01/27/2017,34408
36.4525,-122.7717,2017,32.8848,,201704,04/17/2017,34500
36.615,-125.77032,2017,32.8974,,201704,04/19/2017,34491
36.61883,-122.41537,2017,33.3982,,201704,04/18/2017,34499
36.705,-123.913,2017,32.7997,,201704,04/18/2017,34495
36.94582,-125.04617,2017,33.1525,,201704,04/19/2017,34490
37.04243,-123.19088,2017,32.7487,,201704,04/18/2017,34494
37.2075,-122.83833,2017,33.1628,,201701,01/28/2017,34406
37.2783,-124.32747,2017,33.0019,,201704,04/19/2017,34489
37.3115,-122.62,2017,33.1789,,201701,01/27/2017,34405
37.31993,-122.6046,2017,33.0398,,201704,04/18/2017,34492
37.60908,-123.6015,2017,32.8383,,201704,04/20/2017,34488
30.17812,-122.92763,2018,33.64,,201804,04/08/2018,34883
30.17933,-122.92338,2018,33.5937,,201810,10/17/2018,35029
30.17967,-122.92258,2018,33.8223,,201806,06/12/2018,34956
30.41082,-123.999,2018,33.8383,,201804,04/08/2018,34868
30.41798,-123.99847,2018,33.4527,,201810,10/18/2018,35014
30.51253,-122.25878,2018,33.6345,,201804,04/08/2018,34882
30.51338,-122.2589,2018,33.7566,,201810,10/17/2018,35028
30.7498,-123.33233,2018,33.571,,201804,04/09/2018,34867
30.7504,-123.33218,2018,33.6012,,201806,06/13/2018,34941
30.75177,-123.33148,2018,33.7644,,201810,10/18/2018,35013
30.8462,-121.59112,2018,33.6382,,201806,06/11/2018,34954
30.84717,-121.5925,2018,33.7169,,201804,04/07/2018,34881
31.08467,-122.66167,2018,33.5003,,201806,06/13/2018,34940
31.08477,-122.66182,2018,33.4852,,201810,10/18/2018,35012
31.08542,-122.65223,2018,33.5603,,201802,02/04/2018,34781
31.16067,-120.948,2018,33.5754,,201804,04/07/2018,34880
31.17922,-120.91983,2018,33.6447,,201806,06/11/2018,34953
31.18027,-120.92122,2018,33.6357,,201810,10/16/2018,35026
31.32232,-123.746,2018,33.5757,,201804,04/15/2018,34852
31.3238,-123.74378,2018,33.5674,,201806,06/18/2018,34926
31.4021,-121.99232,2018,33.4891,,201806,06/13/2018,34939
31.41557,-121.98722,2018,33.5009,,201802,02/03/2018,34780
31.51032,-120.25117,2018,33.5986,,201804,04/07/2018,34879
31.5129,-120.24672,2018,33.5246,,201806,06/11/2018,34952
31.6541,-123.07368,2018,33.5213,,201802,02/04/2018,34770
31.65432,-123.06817,2018,33.3359,,201804,04/15/2018,34851
31.6567,-123.07002,2018,33.5406,,201806,06/18/2018,34925
31.7512,-121.31732,2018,33.5608,,201804,04/09/2018,34864
31.752,-121.31472,2018,33.4208,,201810,10/19/2018,35010
31.84622,-119.57102,2018,33.5076,,201806,06/11/2018,34951
