cruise,ship,ship_code,order_occupied,tow_type,tow_number,net_location,time,latitude,longitude,line,station,standard_haul_factor,volume_sampled,proportion_sorted,scientific_name,common_name,itis_tsn,calcofi_species_code,larvae_count,larvae_10m2,larvae_100m3
200804,DAVID STARR JORDAN,JD,32,CB,1,S,2008-04-01T11:39:00Z,33.825,-118.63,86.7,35.0,5.58,374.2,0.505,Sebastes jordani,Shortbelly rockfish,166725,684,7,77.346535,
200804,DAVID STARR JORDAN,JD,32,CB,1,S,2008-04-01T11:39:00Z,33.825,-118.63,86.7,35.0,5.58,374.2,0.505,Sebastes paucispinis,Bocaccio,166733,686,2,22.09901,
200804,DAVID STARR JORDAN,JD,32,CB,1,S,2008-04-01T11:39:00Z,33.825,-118.63,86.7,35.0,5.58,374.2,0.505,Stenobrachius leucopsarus,Northern lampfish,162664,292,4,44.19802,
200804,DAVID STARR JORDAN,JD,32,CB,1,S,2008-04-01T11:39:00Z,33.825,-118.63,86.7,35.0,5.58,374.2,0.505,Teleostei,Unidentified Teliost,161105,1,2,22.09901,
200804,DAVID STARR JORDAN,JD,33,CB,1,S,2008-04-01T16:14:00Z,33.658333,-118.975,86.7,40.0,4.83,430.2,1.0,Leuroglossus stilbius,California smoothtongue,162096,72,3,14.49,
200804,DAVID STARR JORDAN,JD,33,CB,1,S,2008-04-01T16:14:00Z,33.658333,-118.975,86.7,40.0,4.83,430.2,1.0,Protomyctophum crockeri,California flashlightfish,162685,288,1,4.83,
200804,DAVID STARR JORDAN,JD,33,CB,1,S,2008-04-01T16:14:00Z,33.658333,-118.975,86.7,40.0,4.83,430.2,1.0,Sebastes,Rockfishes,166705,683,12,57.96,
200804,DAVID STARR JORDAN,JD,33,CB,1,S,2008-04-01T16:14:00Z,33.658333,-118.975,86.7,40.0,4.83,430.2,1.0,Stenobrachius leucopsarus,Northern lampfish,162664,292,4,19.32,
200804,DAVID STARR JORDAN,JD,33,PV,1,S,2008-04-01T15:47:00Z,33.658333,-118.975,86.7,40.0,197.3,3.5,1.0,Engraulis mordax,Northern anchovy,161828,31,1,197.3,
200804,DAVID STARR JORDAN,JD,34,CB,1,S,2008-04-01T20:33:00Z,33.488335,-119.31834,86.7,45.0,5.37,399.6,1.0,Engraulis mordax,Northern anchovy,161828,31,15,80.55,
200804,DAVID STARR JORDAN,JD,34,CB,1,S,2008-04-01T20:33:00Z,33.488335,-119.31834,86.7,45.0,5.37,399.6,1.0,Leuroglossus stilbius,California smoothtongue,162096,72,1,5.37,
200804,DAVID STARR JORDAN,JD,34,CB,1,S,2008-04-01T20:33:00Z,33.488335,-119.31834,86.7,45.0,5.37,399.6,1.0,Merluccius productus,Pacific hake or whiting,164792,901,1,5.37,
200804,DAVID STARR JORDAN,JD,34,CB,1,S,2008-04-01T20:33:00Z,33.488335,-119.31834,86.7,45.0,5.37,399.6,1.0,Sebastes,Rockfishes,166705,683,6,32.22,
200804,DAVID STARR JORDAN,JD,34,CB,1,S,2008-04-01T20:33:00Z,33.488335,-119.31834,86.7,45.0,5.37,399.6,1.0,Stenobrachius leucopsarus,Northern lampfish,162664,292,9,48.33,
200804,DAVID STARR JORDAN,JD,34,CB,1,S,2008-04-01T20:33:00Z,33.488335,-119.31834,86.7,45.0,5.37,399.6,1.0,Zaniolepis frenata,Shortspine combfish,167129,727,1,5.37,
200804,DAVID STARR JORDAN,JD,34,PV,1,S,2008-04-01T20:10:00Z,33.488335,-119.31834,86.7,45.0,209.47,3.3,1.0,Engraulis mordax,Northern anchovy,161828,31,1,209.47,
200804,DAVID STARR JORDAN,JD,35,CB,1,S,2008-04-02T00:14:00Z,33.323334,-119.66167,86.7,50.0,5.7,113.0,0.531,Brosmophycis marginata,Red brotula,164809,866,1,10.734464,
200804,DAVID STARR JORDAN,JD,35,CB,1,S,2008-04-02T00:14:00Z,33.323334,-119.66167,86.7,50.0,5.7,113.0,0.531,Engraulis mordax,Northern anchovy,161828,31,4,42.937855,
200804,DAVID STARR JORDAN,JD,35,CB,1,S,2008-04-02T00:14:00Z,33.323334,-119.66167,86.7,50.0,5.7,113.0,0.531,Leuroglossus stilbius,California smoothtongue,162096,72,1,10.734464,
200804,DAVID STARR JORDAN,JD,35,CB,1,S,2008-04-02T00:14:00Z,33.323334,-119.66167,86.7,50.0,5.7,113.0,0.531,Merluccius productus,Pacific hake or whiting,164792,901,2,21.468927,
200804,DAVID STARR JORDAN,JD,35,CB,1,S,2008-04-02T00:14:00Z,33.323334,-119.66167,86.7,50.0,5.7,113.0,0.531,Neoclinus stephensae,Yellowfin fringehead,171479,839,1,10.734464,
200804,DAVID STARR JORDAN,JD,35,CB,1,S,2008-04-02T00:14:00Z,33.323334,-119.66167,86.7,50.0,5.7,113.0,0.531,Odontopyxis trispinosa,Pygmy poacher,167460,762,1,10.734464,
200804,DAVID STARR JORDAN,JD,35,CB,1,S,2008-04-02T00:14:00Z,33.323334,-119.66167,86.7,50.0,5.7,113.0,0.531,Ruscarius creaseri,Roughcheek sculpin,167422,743,3,32.20339,
200804,DAVID STARR JORDAN,JD,35,CB,1,S,2008-04-02T00:14:00Z,33.323334,-119.66167,86.7,50.0,5.7,113.0,0.531,Sebastes,Rockfishes,166705,683,17,182.48587,
200804,DAVID STARR JORDAN,JD,35,CB,1,S,2008-04-02T00:14:00Z,33.323334,-119.66167,86.7,50.0,5.7,113.0,0.531,Sebastes jordani,Shortbelly rockfish,166725,684,3,32.20339,
200804,DAVID STARR JORDAN,JD,35,CB,1,S,2008-04-02T00:14:00Z,33.323334,-119.66167,86.7,50.0,5.7,113.0,0.531,Stenobrachius leucopsarus,Northern lampfish,162664,292,1,10.734464,
200804,DAVID STARR JORDAN,JD,35,PV,1,S,2008-04-01T23:45:00Z,33.323334,-119.66167,86.7,50.0,188.92,3.7,1.0,Teleostei,Unidentified Teliost,161105,1,2,377.84,
200804,DAVID STARR JORDAN,JD,36,CB,1,S,2008-04-02T04:14:00Z,33.156666,-120.00667,86.7,55.0,5.22,415.8,0.523,Argyropelecus hemigymnus,Spurred hatchetfish,162219,104,2,19.96176,
200804,DAVID STARR JORDAN,JD,36,CB,1,S,2008-04-02T04:14:00Z,33.156666,-120.00667,86.7,55.0,5.22,415.8,0.523,Argyropelecus sladeni,Lowcrest hatchetfish,162221,105,1,9.98088,
200804,DAVID STARR JORDAN,JD,36,CB,1,S,2008-04-02T04:14:00Z,33.156666,-120.00667,86.7,55.0,5.22,415.8,0.523,Citharichthys stigmaeus,Speckled sanddab,172717,925,1,9.98088,
200804,DAVID STARR JORDAN,JD,36,CB,1,S,2008-04-02T04:14:00Z,33.156666,-120.00667,86.7,55.0,5.22,415.8,0.523,Leuroglossus stilbius,California smoothtongue,162096,72,8,79.84704,
200804,DAVID STARR JORDAN,JD,36,CB,1,S,2008-04-02T04:14:00Z,33.156666,-120.00667,86.7,55.0,5.22,415.8,0.523,Merluccius productus,Pacific hake or whiting,164792,901,1,9.98088,
200804,DAVID STARR JORDAN,JD,36,CB,1,S,2008-04-02T04:14:00Z,33.156666,-120.00667,86.7,55.0,5.22,415.8,0.523,Pleuronichthys coenosus,C-O turbot,172923,951,1,9.98088,
200804,DAVID STARR JORDAN,JD,36,CB,1,S,2008-04-02T04:14:00Z,33.156666,-120.00667,86.7,55.0,5.22,415.8,0.523,Sebastes,Rockfishes,166705,683,1,9.98088,
200804,DAVID STARR JORDAN,JD,36,CB,1,S,2008-04-02T04:14:00Z,33.156666,-120.00667,86.7,55.0,5.22,415.8,0.523,Stenobrachius leucopsarus,Northern lampfish,162664,292,14,139.73232,
200804,DAVID STARR JORDAN,JD,36,PV,1,S,2008-04-02T03:49:00Z,33.156666,-120.00667,86.7,55.0,200.3,3.5,1.0,Sardinops sagax,Pacific sardine (pilchard),161729,19,1,200.3,
200804,DAVID STARR JORDAN,JD,37,CB,1,S,2008-04-02T08:29:00Z,32.99,-120.348335,86.7,60.0,5.87,369.9,0.517,Citharichthys stigmaeus,Speckled sanddab,172717,925,1,11.353965,
200804,DAVID STARR JORDAN,JD,37,CB,1,S,2008-04-02T08:29:00Z,32.99,-120.348335,86.7,60.0,5.87,369.9,0.517,Leuroglossus stilbius,California smoothtongue,162096,72,2,22.70793,
200804,DAVID STARR JORDAN,JD,37,CB,1,S,2008-04-02T08:29:00Z,32.99,-120.348335,86.7,60.0,5.87,369.9,0.517,Merluccius productus,Pacific hake or whiting,164792,901,1,11.353965,
200804,DAVID STARR JORDAN,JD,37,CB,1,S,2008-04-02T08:29:00Z,32.99,-120.348335,86.7,60.0,5.87,369.9,0.517,Protomyctophum crockeri,California flashlightfish,162685,288,2,22.70793,
200804,DAVID STARR JORDAN,JD,37,CB,1,S,2008-04-02T08:29:00Z,32.99,-120.348335,86.7,60.0,5.87,369.9,0.517,Stenobrachius leucopsarus,Northern lampfish,162664,292,2,22.70793,
200804,DAVID STARR JORDAN,JD,50,CB,1,S,2008-04-05T19:20:00Z,33.875,-120.14166,83.3,51.0,5.04,433.2,0.472,Engraulis mordax,Northern anchovy,161828,31,1,10.677966,
200804,DAVID STARR JORDAN,JD,50,CB,1,S,2008-04-05T19:20:00Z,33.875,-120.14166,83.3,51.0,5.04,433.2,0.472,Stenobrachius leucopsarus,Northern lampfish,162664,292,2,21.355932,
200804,DAVID STARR JORDAN,JD,50,CB,1,S,2008-04-05T19:20:00Z,33.875,-120.14166,83.3,51.0,5.04,433.2,0.472,Xeneretmus latifrons,Blackedge poacher,167467,764,1,10.677966,
200804,DAVID STARR JORDAN,JD,51,CB,1,S,2008-04-06T02:10:00Z,34.178333,-119.50667,83.3,42.0,4.14,404.5,0.494,Leuroglossus stilbius,California smoothtongue,162096,72,1,8.380567,
200804,DAVID STARR JORDAN,JD,51,CB,1,S,2008-04-06T02:10:00Z,34.178333,-119.50667,83.3,42.0,4.14,404.5,0.494,Merluccius productus,Pacific hake or whiting,164792,901,1,8.380567,
200804,DAVID STARR JORDAN,JD,51,CB,1,S,2008-04-06T02:10:00Z,34.178333,-119.50667,83.3,42.0,4.14,404.5,0.494,Sebastes,Rockfishes,166705,683,5,41.902836,
200804,DAVID STARR JORDAN,JD,51,CB,1,S,2008-04-06T02:10:00Z,34.178333,-119.50667,83.3,42.0,4.14,404.5,0.494,Sebastes jordani,Shortbelly rockfish,166725,684,2,16.761133,
200804,DAVID STARR JORDAN,JD,51,CB,1,S,2008-04-06T02:10:00Z,34.178333,-119.50667,83.3,42.0,4.14,404.5,0.494,Stenobrachius leucopsarus,Northern lampfish,162664,292,1,8.380567,
200804,DAVID STARR JORDAN,JD,52,CB,1,S,2008-04-06T04:13:00Z,34.225,-119.41333,83.3,40.6,3.91,66.8,1.0,Engraulis mordax,Northern anchovy,161828,31,10,39.1,
200804,DAVID STARR JORDAN,JD,52,PV,1,S,2008-04-06T03:49:00Z,34.225,-119.41333,83.3,40.6,189.64,1.6,1.0,Sardinops sagax,Pacific sardine (pilchard),161729,19,1,189.64,
200804,DAVID STARR JORDAN,JD,53,CB,1,S,2008-04-06T09:52:00Z,34.275,-120.025,81.8,46.9,4.89,436.5,0.5,Leuroglossus stilbius,California smoothtongue,162096,72,14,136.92,
200804,DAVID STARR JORDAN,JD,53,CB,1,S,2008-04-06T09:52:00Z,34.275,-120.025,81.8,46.9,4.89,436.5,0.5,Merluccius productus,Pacific hake or whiting,164792,901,2,19.56,
200804,DAVID STARR JORDAN,JD,53,CB,1,S,2008-04-06T09:52:00Z,34.275,-120.025,81.8,46.9,4.89,436.5,0.5,Stenobrachius leucopsarus,Northern lampfish,162664,292,4,39.12,
200804,DAVID STARR JORDAN,JD,54,CB,1,S,2008-04-06T14:41:00Z,34.446667,-120.526665,80.0,51.0,4.58,135.3,0.503,Artedius lateralis,Smoothhead sculpin,167214,748,1,9.105368,
200804,DAVID STARR JORDAN,JD,54,CB,1,S,2008-04-06T14:41:00Z,34.446667,-120.526665,80.0,51.0,4.58,135.3,0.503,Liparis mucosus,Slimy snailfish,167570,774,2,18.210735,
200804,DAVID STARR JORDAN,JD,54,CB,1,S,2008-04-06T14:41:00Z,34.446667,-120.526665,80.0,51.0,4.58,135.3,0.503,Lyopsetta exilis,Slender sole,172871,943,2,18.210735,
200804,DAVID STARR JORDAN,JD,54,CB,1,S,2008-04-06T14:41:00Z,34.446667,-120.526665,80.0,51.0,4.58,135.3,0.503,Merluccius productus,Pacific hake or whiting,164792,901,1,9.105368,
200804,DAVID STARR JORDAN,JD,54,CB,1,S,2008-04-06T14:41:00Z,34.446667,-120.526665,80.0,51.0,4.58,135.3,0.503,Parophrys vetulus,English sole,172921,948,3,27.316103,
200804,DAVID STARR JORDAN,JD,54,CB,1,S,2008-04-06T14:41:00Z,34.446667,-120.526665,80.0,51.0,4.58,135.3,0.503,Xeneretmus latifrons,Blackedge poacher,167467,764,4,36.42147,
200804,DAVID STARR JORDAN,JD,54,PV,1,S,2008-04-06T14:16:00Z,34.446667,-120.526665,80.0,51.0,167.88,4.0,1.0,Merluccius productus,Pacific hake or whiting,164792,901,1,167.88,
200804,DAVID STARR JORDAN,JD,60,PV,1,S,2008-04-13T02:22:00Z,33.123333,-117.71333,91.7,30.0,169.84,4.1,1.0,Teleostei,Unidentified Teliost,161105,1,1,169.84,
200804,DAVID STARR JORDAN,JD,62,PV,1,S,2008-04-13T06:27:00Z,32.958332,-118.055,91.7,35.0,200.68,3.4,1.0,Teleostei,Unidentified Teliost,161105,1,1,200.68,
200804,DAVID STARR JORDAN,JD,66,PV,1,S,2008-04-13T16:41:00Z,32.423332,-119.14667,91.7,51.0,265.56,2.6,1.0,Teleostei,Unidentified Teliost,161105,1,1,265.56,
200804,DAVID STARR JORDAN,JD,67,PV,1,S,2008-04-13T17:23:00Z,32.391666,-119.215,91.7,52.0,280.29,2.5,1.0,Sardinops sagax,Pacific sardine (pilchard),161729,19,1,280.29,
200804,DAVID STARR JORDAN,JD,68,PV,1,S,2008-04-13T18:01:00Z,32.36,-119.28333,91.7,53.0,214.81,3.3,1.0,Sardinops sagax,Pacific sardine (pilchard),161729,19,1,214.81,
200804,DAVID STARR JORDAN,JD,71,PV,1,S,2008-04-13T20:11:00Z,32.256664,-119.488335,91.7,56.0,212.57,3.3,1.0,Sardinops sagax,Pacific sardine (pilchard),161729,19,4,850.28,
200804,DAVID STARR JORDAN,JD,72,PV,1,S,2008-04-13T20:51:00Z,32.22333,-119.55666,91.7,57.0,200.46,3.5,1.0,Sardinops sagax,Pacific sardine (pilchard),161729,19,2,400.92,
200804,DAVID STARR JORDAN,JD,105,PV,1,S,2008-04-17T16:56:00Z,33.211666,-119.13333,88.3,45.0,198.77,3.5,1.0,Sardinops sagax,Pacific sardine (pilchard),161729,19,1,198.77,
200804,DAVID STARR JORDAN,JD,108,PV,1,S,2008-04-18T07:16:00Z,33.448334,-120.206665,85.0,55.0,177.28,3.9,1.0,Teleostei,Unidentified Teliost,161105,1,2,354.56,
200808,NEW HORIZON,NH,1,CB,1,S,2008-08-14T21:05:00Z,32.956665,-117.29667,93.3,26.7,4.9,429.0,1.0,Chromis punctipinnis,Blacksmith,170085,626,2,9.8,
200808,NEW HORIZON,NH,1,CB,1,S,2008-08-14T21:05:00Z,32.956665,-117.29667,93.3,26.7,4.9,429.0,1.0,Citharichthys stigmaeus,Speckled sanddab,172717,925,1,4.9,
200808,NEW HORIZON,NH,1,CB,1,S,2008-08-14T21:05:00Z,32.956665,-117.29667,93.3,26.7,4.9,429.0,1.0,Engraulis mordax,Northern anchovy,161828,31,2,9.8,
200808,NEW HORIZON,NH,1,CB,1,S,2008-08-14T21:05:00Z,32.956665,-117.29667,93.3,26.7,4.9,429.0,1.0,Hypsoblennius jenkinsi,Mussel blenny,171160,853,1,4.9,
200808,NEW HORIZON,NH,1,CB,1,S,2008-08-14T21:05:00Z,32.956665,-117.29667,93.3,26.7,4.9,429.0,1.0,Sebastes,Rockfishes,166705,683,2,9.8,
200808,NEW HORIZON,NH,1,CB,1,S,2008-08-14T21:05:00Z,32.956665,-117.29667,93.3,26.7,4.9,429.0,1.0,Triphoturus mexicanus,Mexican lampfish,162766,301,1,4.9,
200808,NEW HORIZON,NH,2,CB,1,S,2008-08-14T22:50:00Z,32.953335,-117.28333,93.4,26.4,3.91,40.8,1.0,Chromis punctipinnis,Blacksmith,170085,626,12,46.92,
200808,NEW HORIZON,NH,2,CB,1,S,2008-08-14T22:50:00Z,32.953335,-117.28333,93.4,26.4,3.91,40.8,1.0,Engraulis mordax,Northern anchovy,161828,31,5,19.55,
200808,NEW HORIZON,NH,2,CB,1,S,2008-08-14T22:50:00Z,32.953335,-117.28333,93.4,26.4,3.91,40.8,1.0,Oxyjulis californica,Senorita,170597,639,2,7.82,
200808,NEW HORIZON,NH,2,CB,1,S,2008-08-14T22:50:00Z,32.953335,-117.28333,93.4,26.4,3.91,40.8,1.0,Sardinops sagax,Pacific sardine (pilchard),161729,19,3,11.73,
200808,NEW HORIZON,NH,3,CB,1,S,2008-08-15T01:10:00Z,33.238335,-117.465,91.7,26.4,3.79,41.2,1.0,Hypsoblennius jenkinsi,Mussel blenny,171160,853,5,18.95,
200808,NEW HORIZON,NH,3,CB,1,S,2008-08-15T01:10:00Z,33.238335,-117.465,91.7,26.4,3.79,41.2,1.0,Paraclinus integripinnis,Reef finspot,171432,861,1,3.79,
200808,NEW HORIZON,NH,3,CB,1,S,2008-08-15T01:10:00Z,33.238335,-117.465,91.7,26.4,3.79,41.2,1.0,Paralichthys californicus,California halibut,172743,932,2,7.58,
200808,NEW HORIZON,NH,4,CB,1,S,2008-08-15T05:50:00Z,32.913334,-117.395,93.3,28.0,4.91,430.0,1.0,Chromis punctipinnis,Blacksmith,170085,626,3,14.73,
200808,NEW HORIZON,NH,4,CB,1,S,2008-08-15T05:50:00Z,32.913334,-117.395,93.3,28.0,4.91,430.0,1.0,Engraulis mordax,Northern anchovy,161828,31,2,9.82,
200808,NEW HORIZON,NH,4,CB,1,S,2008-08-15T05:50:00Z,32.913334,-117.395,93.3,28.0,4.91,430.0,1.0,Genyonemus lineatus,White croaker,169257,612,2,9.82,
200808,NEW HORIZON,NH,4,CB,1,S,2008-08-15T05:50:00Z,32.913334,-117.395,93.3,28.0,4.91,430.0,1.0,Lampanyctus ritteri,Broadfin lampfish,623745,260,1,4.91,
200808,NEW HORIZON,NH,4,CB,1,S,2008-08-15T05:50:00Z,32.913334,-117.395,93.3,28.0,4.91,430.0,1.0,Paralabrax,Kelp and sand basses,167830,431,1,4.91,
200808,NEW HORIZON,NH,4,CB,1,S,2008-08-15T05:50:00Z,32.913334,-117.395,93.3,28.0,4.91,430.0,1.0,Sardinops sagax,Pacific sardine (pilchard),161729,19,1,4.91,
200808,NEW HORIZON,NH,4,CB,1,S,2008-08-15T05:50:00Z,32.913334,-117.395,93.3,28.0,4.91,430.0,1.0,Teleostei,Unidentified Teliost,161105,1,1,4.91,
200808,NEW HORIZON,NH,4,CB,1,S,2008-08-15T05:50:00Z,32.913334,-117.395,93.3,28.0,4.91,430.0,1.0,Triphoturus mexicanus,Mexican lampfish,162766,301,3,14.73,
200808,NEW HORIZON,NH,5,CB,1,S,2008-08-15T09:02:00Z,32.84833,-117.53,93.3,30.0,4.99,432.7,1.0,Argyropelecus sladeni,Lowcrest hatchetfish,162221,105,1,4.99,
200808,NEW HORIZON,NH,5,CB,1,S,2008-08-15T09:02:00Z,32.84833,-117.53,93.3,30.0,4.99,432.7,1.0,Protomyctophum crockeri,California flashlightfish,162685,288,3,14.97,
200808,NEW HORIZON,NH,5,CB,1,S,2008-08-15T09:02:00Z,32.84833,-117.53,93.3,30.0,4.99,432.7,1.0,Triphoturus mexicanus,Mexican lampfish,162766,301,36,179.64,
200808,NEW HORIZON,NH,6,CB,1,S,2008-08-15T13:26:00Z,32.68,-117.863335,93.3,35.0,5.13,415.2,1.0,Argyropelecus sladeni,Lowcrest hatchetfish,162221,105,1,5.13,
200808,NEW HORIZON,NH,6,CB,1,S,2008-08-15T13:26:00Z,32.68,-117.863335,93.3,35.0,5.13,415.2,1.0,Lestidiops ringens,Slender barracudina,644717,311,1,5.13,
200808,NEW HORIZON,NH,6,CB,1,S,2008-08-15T13:26:00Z,32.68,-117.863335,93.3,35.0,5.13,415.2,1.0,Protomyctophum crockeri,California flashlightfish,162685,288,2,10.26,
200808,NEW HORIZON,NH,6,CB,1,S,2008-08-15T13:26:00Z,32.68,-117.863335,93.3,35.0,5.13,415.2,1.0,Triphoturus mexicanus,Mexican lampfish,162766,301,10,51.3,
200808,NEW HORIZON,NH,7,CB,1,S,2008-08-15T16:50:00Z,32.52833,-118.19833,93.3,40.0,5.02,425.1,1.0,Lampanyctus,,162632,261,1,5.02,
200808,NEW HORIZON,NH,7,CB,1,S,2008-08-15T16:50:00Z,32.52833,-118.19833,93.3,40.0,5.02,425.1,1.0,Protomyctophum crockeri,California flashlightfish,162685,288,1,5.02,
200808,NEW HORIZON,NH,7,CB,1,S,2008-08-15T16:50:00Z,32.52833,-118.19833,93.3,40.0,5.02,425.1,1.0,Symbolophorus californiensis,California lanternfish,623871,296,4,20.08,
200808,NEW HORIZON,NH,8,CB,1,S,2008-08-15T23:04:00Z,32.35,-118.55,93.3,45.0,5.27,419.1,1.0,Chromis punctipinnis,Blacksmith,170085,626,1,5.27,
200808,NEW HORIZON,NH,8,CB,1,S,2008-08-15T23:04:00Z,32.35,-118.55,93.3,45.0,5.27,419.1,1.0,Triphoturus mexicanus,Mexican lampfish,162766,301,2,10.54,
200808,NEW HORIZON,NH,9,CB,1,S,2008-08-16T03:23:00Z,32.183334,-118.885,93.3,50.0,4.82,444.9,0.548,Chauliodus macouni,Pacific viperfish,162279,156,1,8.79562,
200808,NEW HORIZON,NH,10,CB,1,S,2008-08-16T07:23:00Z,32.015,-119.23167,93.3,55.0,4.66,469.9,0.516,Protomyctophum crockeri,California flashlightfish,162685,288,1,9.031008,
200808,NEW HORIZON,NH,23,CB,1,S,2008-08-19T17:06:00Z,32.081665,-120.68166,90.0,70.0,5.1,429.8,1.0,Myctophidae,Lanternfishes,162575,215,1,5.1,
200808,NEW HORIZON,NH,23,CB,1,S,2008-08-19T17:06:00Z,32.081665,-120.68166,90.0,70.0,5.1,429.8,1.0,Protomyctophum crockeri,California flashlightfish,162685,288,1,5.1,
200808,NEW HORIZON,NH,23,CB,1,S,2008-08-19T17:06:00Z,32.081665,-120.68166,90.0,70.0,5.1,429.8,1.0,Sebastolobus alascanus,Shortspine thornyhead,166783,708,1,5.1,
200808,NEW HORIZON,NH,24,CB,1,S,2008-08-20T01:07:00Z,32.416664,-119.965,90.0,60.0,4.25,460.7,1.0,Danaphos oculatus,Bottlelight,162232,84,1,4.25,
200808,NEW HORIZON,NH,24,CB,1,S,2008-08-20T01:07:00Z,32.416664,-119.965,90.0,60.0,4.25,460.7,1.0,Diaphus,Headlightfishes,162583,228,1,4.25,
200808,NEW HORIZON,NH,24,CB,1,S,2008-08-20T01:07:00Z,32.416664,-119.965,90.0,60.0,4.25,460.7,1.0,Melamphaidae,Bigscales,166092,395,1,4.25,
200808,NEW HORIZON,NH,24,CB,1,S,2008-08-20T01:07:00Z,32.416664,-119.965,90.0,60.0,4.25,460.7,1.0,Microstoma,Dusky pencilsmelt,162093,58,1,4.25,
200808,NEW HORIZON,NH,24,CB,1,S,2008-08-20T01:07:00Z,32.416664,-119.965,90.0,60.0,4.25,460.7,1.0,Protomyctophum crockeri,California flashlightfish,162685,288,2,8.5,
200808,NEW HORIZON,NH,25,CB,1,S,2008-08-20T06:26:00Z,32.651665,-119.485,90.0,53.0,4.7,452.3,1.0,Oxyjulis californica,Senorita,170597,639,1,4.7,
200808,NEW HORIZON,NH,25,CB,1,S,2008-08-20T06:26:00Z,32.651665,-119.485,90.0,53.0,4.7,452.3,1.0,Protomyctophum crockeri,California flashlightfish,162685,288,1,4.7,
200808,NEW HORIZON,NH,25,CB,1,S,2008-08-20T06:26:00Z,32.651665,-119.485,90.0,53.0,4.7,452.3,1.0,Rhinogobiops nicholsii,Blackeye goby,636877,796,1,4.7,
200808,NEW HORIZON,NH,25,CB,1,S,2008-08-20T06:26:00Z,32.651665,-119.485,90.0,53.0,4.7,452.3,1.0,Triphoturus mexicanus,Mexican lampfish,162766,301,1,4.7,
200808,NEW HORIZON,NH,26,CB,1,S,2008-08-20T12:26:00Z,32.915,-118.94,90.0,45.0,4.71,455.0,1.0,Diaphus,Headlightfishes,162583,228,1,4.71,
200808,NEW HORIZON,NH,26,CB,1,S,2008-08-20T12:26:00Z,32.915,-118.94,90.0,45.0,4.71,455.0,1.0,Protomyctophum crockeri,California flashlightfish,162685,288,1,4.71,
200808,NEW HORIZON,NH,26,CB,1,S,2008-08-20T12:26:00Z,32.915,-118.94,90.0,45.0,4.71,455.0,1.0,Triphoturus mexicanus,Mexican lampfish,162766,301,16,75.36,
200808,NEW HORIZON,NH,27,CB,1,S,2008-08-20T21:32:00Z,33.48,-117.76666,90.0,28.0,4.55,435.5,1.0,Chromis punctipinnis,Blacksmith,170085,626,4,18.2,
200808,NEW HORIZON,NH,27,CB,1,S,2008-08-20T21:32:00Z,33.48,-117.76666,90.0,28.0,4.55,435.5,1.0,Citharichthys,Sanddabs,172715,924,2,9.1,
200808,NEW HORIZON,NH,27,CB,1,S,2008-08-20T21:32:00Z,33.48,-117.76666,90.0,28.0,4.55,435.5,1.0,Citharichthys stigmaeus,Speckled sanddab,172717,925,4,18.2,
200808,NEW HORIZON,NH,27,CB,1,S,2008-08-20T21:32:00Z,33.48,-117.76666,90.0,28.0,4.55,435.5,1.0,Diaphus,Headlightfishes,162583,228,2,9.1,
200808,NEW HORIZON,NH,27,CB,1,S,2008-08-20T21:32:00Z,33.48,-117.76666,90.0,28.0,4.55,435.5,1.0,Engraulis mordax,Northern anchovy,161828,31,16,72.8,
200808,NEW HORIZON,NH,27,CB,1,S,2008-08-20T21:32:00Z,33.48,-117.76666,90.0,28.0,4.55,435.5,1.0,Ophidion scrippsae,Basketweave cusk-eel,164856,871,5,22.75,
200808,NEW HORIZON,NH,27,CB,1,S,2008-08-20T21:32:00Z,33.48,-117.76666,90.0,28.0,4.55,435.5,1.0,Pleuronichthys verticalis,Hornyhead turbot,172926,955,1,4.55,
200808,NEW HORIZON,NH,27,CB,1,S,2008-08-20T21:32:00Z,33.48,-117.76666,90.0,28.0,4.55,435.5,1.0,Sardinops sagax,Pacific sardine (pilchard),161729,19,1,4.55,
200808,NEW HORIZON,NH,27,CB,1,S,2008-08-20T21:32:00Z,33.48,-117.76666,90.0,28.0,4.55,435.5,1.0,Sphyraena argentea,Pacific barracuda (California barracuda),170426,486,1,4.55,
200808,NEW HORIZON,NH,27,CB,1,S,2008-08-20T21:32:00Z,33.48,-117.76666,90.0,28.0,4.55,435.5,1.0,Teleostei,Unidentified Teliost,161105,1,1,4.55,
200808,NEW HORIZON,NH,27,CB,1,S,2008-08-20T21:32:00Z,33.48,-117.76666,90.0,28.0,4.55,435.5,1.0,Triphoturus mexicanus,Mexican lampfish,162766,301,2,9.1,
200808,NEW HORIZON,NH,28,CB,1,S,2008-08-20T22:43:00Z,33.491665,-117.75166,90.0,27.7,2.93,78.5,1.0,Chromis punctipinnis,Blacksmith,170085,626,7,20.51,
200808,NEW HORIZON,NH,28,CB,1,S,2008-08-20T22:43:00Z,33.491665,-117.75166,90.0,27.7,2.93,78.5,1.0,Diaphus,Headlightfishes,162583,228,1,2.93,
200808,NEW HORIZON,NH,28,CB,1,S,2008-08-20T22:43:00Z,33.491665,-117.75166,90.0,27.7,2.93,78.5,1.0,Engraulis mordax,Northern anchovy,161828,31,28,82.04,
